2020-03-07,JP,Japan,WPRO,59,408,0,6
2020-03-08,JP,Japan,WPRO,47,455,0,6
2020-03-09,JP,Japan,WPRO,34,489,4,10
2020-03-10,JP,Japan,WPRO,25,514,0,10
2020-03-11,JP,Japan,WPRO,54,568,5,15
2020-03-12,JP,Japan,WPRO,51,619,1,16
2020-03-13,JP,Japan,WPRO,56,675,3,19
2020-03-14,JP,Japan,WPRO,41,716,3,22
2020-03-15,JP,Japan,WPRO,64,780,0,22
2020-03-16,JP,Japan,WPRO,34,814,5,27
2020-03-17,JP,Japan,WPRO,15,829,2,29
2020-03-18,JP,Japan,WPRO,44,873,0,29
2020-03-19,JP,Japan,WPRO,41,914,0,29
2020-03-20,JP,Japan,WPRO,36,950,4,33
2020-03-21,JP,Japan,WPRO,46,996,2,35
2020-03-22,JP,Japan,WPRO,50,1046,5,40
2020-03-23,JP,Japan,WPRO,43,1089,0,40
2020-03-24,JP,Japan,WPRO,39,1128,2,42
2020-03-25,JP,Japan,WPRO,65,1193,1,43
2020-03-26,JP,Japan,WPRO,98,1291,2,45
2020-03-27,JP,Japan,WPRO,96,1387,1,46
2020-03-28,JP,Japan,WPRO,112,1499,3,49
2020-03-29,JP,Japan,WPRO,194,1693,3,52
2020-03-30,JP,Japan,WPRO,173,1866,2,54
2020-03-31,JP,Japan,WPRO,87,1953,2,56
2020-04-01,JP,Japan,WPRO,225,2178,1,57
2020-04-02,JP,Japan,WPRO,378,2556,3,60
2020-04-03,JP,Japan,WPRO,61,2617,3,63
2020-04-04,JP,Japan,WPRO,318,2935,6,69
2020-04-05,JP,Japan,WPRO,336,3271,1,70
2020-04-06,JP,Japan,WPRO,383,3654,3,73
2020-04-07,JP,Japan,WPRO,252,3906,7,80
2020-04-08,JP,Japan,WPRO,351,4257,1,81
2020-04-09,JP,Japan,WPRO,511,4768,4,85
2020-04-10,JP,Japan,WPRO,579,5347,3,88
2020-04-11,JP,Japan,WPRO,658,6005,6,94
2020-04-12,JP,Japan,WPRO,743,6748,4,98
2020-04-13,JP,Japan,WPRO,507,7255,4,102
2020-04-14,JP,Japan,WPRO,390,7645,7,109
2020-04-15,JP,Japan,WPRO,455,8100,10,119
2020-04-16,JP,Japan,WPRO,482,8582,17,136
2020-04-17,JP,Japan,WPRO,585,9167,12,148
2020-04-18,JP,Japan,WPRO,628,9795,6,154
2020-04-19,JP,Japan,WPRO,566,10361,7,161
2020-04-20,JP,Japan,WPRO,390,10751,10,171
2020-04-21,JP,Japan,WPRO,368,11119,15,186
2020-04-22,JP,Japan,WPRO,377,11496,91,277
2020-04-23,JP,Japan,WPRO,423,11919,10,287
2020-04-24,JP,Japan,WPRO,469,12388,30,317
2020-04-25,JP,Japan,WPRO,441,12829,17,334
2020-04-26,JP,Japan,WPRO,353,13182,14,348
2020-04-27,JP,Japan,WPRO,203,13385,3,351
2020-04-28,JP,Japan,WPRO,191,13576,25,376
2020-04-29,JP,Japan,WPRO,276,13852,13,389
2020-04-30,JP,Japan,WPRO,236,14088,26,415
2020-05-01,JP,Japan,WPRO,193,14281,17,432
2020-05-02,JP,Japan,WPRO,264,14545,26,458
2020-05-03,JP,Japan,WPRO,294,14839,34,492
2020-05-04,JP,Japan,WPRO,218,15057,18,510
2020-05-05,JP,Japan,WPRO,174,15231,11,521
2020-05-06,JP,Japan,WPRO,123,15354,22,543
2020-05-07,JP,Japan,WPRO,109,15463,8,551
2020-05-08,JP,Japan,WPRO,84,15547,6,557
2020-05-09,JP,Japan,WPRO,81,15628,44,601
2020-05-10,JP,Japan,WPRO,119,15747,12,613
2020-05-11,JP,Japan,WPRO,51,15798,8,621
2020-05-12,JP,Japan,WPRO,76,15874,22,643
2020-05-13,JP,Japan,WPRO,150,16024,25,668
2020-05-14,JP,Japan,WPRO,55,16079,19,687
2020-05-15,JP,Japan,WPRO,114,16193,23,710
2020-05-16,JP,Japan,WPRO,44,16237,15,725
2020-05-17,JP,Japan,WPRO,48,16285,19,744
2020-05-18,JP,Japan,WPRO,20,16305,5,749
2020-05-19,JP,Japan,WPRO,60,16365,14,763
2020-05-20,JP,Japan,WPRO,20,16385,8,771
2020-05-21,JP,Japan,WPRO,39,16424,6,777
2020-05-22,JP,Japan,WPRO,89,16513,19,796
2020-05-23,JP,Japan,WPRO,23,16536,12,808
2020-05-24,JP,Japan,WPRO,14,16550,12,820
2020-05-25,JP,Japan,WPRO,31,16581,10,830
2020-05-26,JP,Japan,WPRO,42,16623,16,846
2020-05-27,JP,Japan,WPRO,28,16651,12,858
2020-05-28,JP,Japan,WPRO,32,16683,9,867
2020-05-29,JP,Japan,WPRO,36,16719,7,874
2020-05-30,JP,Japan,WPRO,85,16804,12,886
2020-05-31,JP,Japan,WPRO,47,16851,5,891
2020-06-01,JP,Japan,WPRO,33,16884,1,892
2020-06-02,JP,Japan,WPRO,46,16930,2,894
2020-06-03,JP,Japan,WPRO,56,16986,6,900
2020-06-04,JP,Japan,WPRO,32,17018,3,903
2020-06-05,JP,Japan,WPRO,46,17064,4,907
2020-06-06,JP,Japan,WPRO,39,17103,7,914
2020-06-07,JP,Japan,WPRO,38,17141,2,916
2020-06-08,JP,Japan,WPRO,33,17174,0,916
2020-06-09,JP,Japan,WPRO,36,17210,0,916
2020-06-10,JP,Japan,WPRO,41,17251,3,919
2020-06-11,JP,Japan,WPRO,41,17292,1,920
2020-06-12,JP,Japan,WPRO,40,17332,2,922
2020-06-13,JP,Japan,WPRO,50,17382,2,924
2020-06-14,JP,Japan,WPRO,47,17429,1,925
2020-06-15,JP,Japan,WPRO,73,17502,0,925
2020-06-16,JP,Japan,WPRO,85,17587,2,927
2020-06-17,JP,Japan,WPRO,41,17628,4,931
2020-06-18,JP,Japan,WPRO,40,17668,4,935
2020-06-19,JP,Japan,WPRO,72,17740,0,935
2020-06-20,JP,Japan,WPRO,59,17799,17,952
2020-06-21,JP,Japan,WPRO,65,17864,1,953
2020-06-22,JP,Japan,WPRO,52,17916,0,953
2020-06-23,JP,Japan,WPRO,52,17968,2,955
2020-06-24,JP,Japan,WPRO,56,18024,8,963
2020-06-25,JP,Japan,WPRO,86,18110,5,968
2020-06-26,JP,Japan,WPRO,87,18197,1,969
2020-06-27,JP,Japan,WPRO,100,18297,2,971
2020-06-28,JP,Japan,WPRO,93,18390,0,971
2020-06-29,JP,Japan,WPRO,86,18476,1,972
2020-06-30,JP,Japan,WPRO,117,18593,2,974
2020-07-01,JP,Japan,WPRO,130,18723,0,974
2020-07-02,JP,Japan,WPRO,151,18874,1,975
2020-07-03,JP,Japan,WPRO,194,19068,1,976
2020-07-04,JP,Japan,WPRO,214,19282,1,977
2020-07-05,JP,Japan,WPRO,240,19522,0,977
2020-07-06,JP,Japan,WPRO,253,19775,0,977
2020-07-07,JP,Japan,WPRO,206,19981,1,978
2020-07-08,JP,Japan,WPRO,193,20174,2,980
2020-07-09,JP,Japan,WPRO,197,20371,1,981
2020-07-10,JP,Japan,WPRO,348,20719,1,982
2020-07-11,JP,Japan,WPRO,410,21129,0,982
